,burstduration_5,burstinterval_5,Ku_5,CorrDim_5,PSD_3_to_7_5,PSD_12_to_30_5,PSD_20_to_40_5
burstduration_5,1.0,0.19034393124415538,0.1839774359939974,0.09481651810243437,0.4097876963573166,-0.14954921255009965,0.6180507748815302
burstinterval_5,0.19034393124415538,1.0,0.31196184323994014,0.0729206978158685,0.24187486950284148,0.14612281922238843,0.29212056440375805
Ku_5,0.1839774359939974,0.31196184323994014,1.0,-0.8123374778638242,-0.24891487671198195,0.4169075483859689,-0.2737215031987926
CorrDim_5,0.09481651810243437,0.0729206978158685,-0.8123374778638242,1.0,0.733116306796463,-0.043227499429270795,0.7385859259076759
PSD_3_to_7_5,0.4097876963573166,0.24187486950284148,-0.24891487671198195,0.733116306796463,1.0,0.4989702337609022,0.9559631719958013
PSD_12_to_30_5,-0.14954921255009965,0.14612281922238843,0.4169075483859689,-0.043227499429270795,0.4989702337609022,1.0,0.2656948930795911
PSD_20_to_40_5,0.6180507748815302,0.29212056440375805,-0.2737215031987926,0.7385859259076759,0.9559631719958013,0.2656948930795911,1.0
