,burstduration_6,burstinterval_6,Ku_6,CorrDim_6,PSD_3_to_7_6,PSD_12_to_30_6,PSD_20_to_40_6
burstduration_6,1.0,0.6184277228286108,0.745913487512501,-0.5273986331470966,-0.09193362403497225,-0.0769135622022661,-0.08802855982089931
burstinterval_6,0.6184277228286108,1.0,0.29635523055258284,-0.4996307935226388,0.4306467480582424,0.4353283768890737,0.43099029372693604
Ku_6,0.745913487512501,0.29635523055258284,1.0,-0.31783573147065564,-0.518595649872761,-0.5172481817324862,-0.5216943276210874
CorrDim_6,-0.5273986331470966,-0.4996307935226388,-0.31783573147065564,1.0,0.37325604506692217,0.36005721109232897,0.3666766630502481
PSD_3_to_7_6,-0.09193362403497225,0.4306467480582424,-0.518595649872761,0.37325604506692217,1.0,0.9996914721279461,0.9999190553918056
PSD_12_to_30_6,-0.0769135622022661,0.4353283768890737,-0.5172481817324862,0.36005721109232897,0.9996914721279461,1.0,0.9999064676063305
PSD_20_to_40_6,-0.08802855982089931,0.43099029372693604,-0.5216943276210874,0.3666766630502481,0.9999190553918056,0.9999064676063305,1.0
